Order ID,Order Date,Customer ID,Customer Name,Region,Category,Product Name,Quantity,Sales,Profit,Year,Month,Profit Margin
ORD00219,2024-04-10,CUST3484,Customer_201,East,Clothing,T-Shirt,9,3424.78,-529.37,2024,4,-15.457051255847091
ORD00220,2022-07-13,CUST4863,Customer_362,East,Clothing,T-Shirt,10,15961.31,1374.29,2022,7,8.610132877564562
ORD00221,2022-03-02,CUST8386,Customer_440,North,Sports,Football,10,3317.66,-392.01,2022,3,-11.815858165092264
ORD00222,2023-11-19,CUST3249,Customer_57,West,Home & Kitchen,Chair,3,1520.95,-63.42,2023,11,-4.16976231960288
ORD00223,2023-06-24,CUST5202,Customer_61,North,Clothing,Sweater,7,12869.76,612.43,2023,6,4.7586745984385095
ORD00224,2023-06-18,CUST7283,Customer_208,West,Home & Kitchen,Cookware Set,9,17679.96,4089.13,2023,6,23.12861567560108
ORD00225,2024-10-25,CUST5144,Customer_300,South,Sports,Tennis Racket,8,2794.41,-234.74,2024,10,-8.400342111572748
ORD00226,2024-09-03,CUST3894,Customer_209,North,Sports,Football,6,5021.94,436.77,2024,9,8.69723652612337
ORD00227,2024-04-19,CUST5552,Customer_283,South,Sports,Yoga Mat,4,7540.53,1075.31,2024,4,14.260403446442094
ORD00228,2023-04-09,CUST8893,Customer_291,West,Electronics,Tablet,9,1682.22,-308.24,2023,4,-18.323405975437222
ORD00229,2022-07-19,CUST5266,Customer_143,West,Home & Kitchen,Cookware Set,8,752.56,-38.44,2022,7,-5.107898373551611
ORD00230,2024-03-14,CUST9178,Customer_48,South,Clothing,T-Shirt,1,991.72,111.48,2024,3,11.241076110192392
ORD00231,2023-08-01,CUST2568,Customer_163,West,Electronics,Camera,6,9500.16,-1086.54,2023,8,-11.437070533548908
ORD00232,2022-01-05,CUST3366,Customer_227,South,Electronics,Tablet,8,11779.48,-2284.27,2022,1,-19.391942598484825
ORD00233,2023-09-09,CUST5806,Customer_367,South,Home & Kitchen,Mixer,10,10421.51,1943.14,2023,9,18.645474600129923
ORD00234,2024-02-01,CUST7768,Customer_361,East,Home & Kitchen,Mixer,7,6747.85,155.76,2024,2,2.3082907889179514
ORD00235,2023-09-30,CUST7834,Customer_276,South,Sports,Football,8,10474.69,2244.99,2023,9,21.432519721347358
ORD00236,2024-04-11,CUST4092,Customer_102,West,Home & Kitchen,Table,6,7151.51,295.68,2024,4,4.134511452826047
ORD00237,2022-03-24,CUST5411,Customer_375,South,Electronics,Laptop,4,7005.16,-1235.3,2022,3,-17.63414397387069
ORD00238,2022-12-01,CUST8497,Customer_260,East,Sports,Football,10,2028.38,38.55,2022,12,1.9005314586024311
ORD00239,2024-10-11,CUST4947,Customer_392,North,Sports,Cricket Bat,7,5112.62,670.21,2024,10,13.108934362420834
ORD00240,2022-02-27,CUST6862,Customer_111,South,Sports,Cricket Bat,4,6596.69,1072.84,2022,2,16.263307810432202
ORD00241,2023-01-31,CUST7845,Customer_210,North,Home & Kitchen,Lamp,4,7067.79,-1143.34,2023,1,-16.1767681269534
ORD00242,2023-10-10,CUST4928,Customer_500,South,Home & Kitchen,Table,6,10363.97,428.92,2023,10,4.138568521522158
ORD00243,2022-07-21,CUST3945,Customer_92,North,Sports,Yoga Mat,4,3911.37,-701.5,2022,7,-17.93489237786249
ORD00244,2024-05-19,CUST6039,Customer_297,South,Electronics,Tablet,10,4383.59,-98.42,2024,5,-2.2451917264160195
ORD00245,2024-12-02,CUST2064,Customer_275,West,Home & Kitchen,Table,8,2422.62,-47.7,2024,12,-1.968942714911955
ORD00246,2023-06-26,CUST9973,Customer_51,West,Clothing,Shoes,5,192.89,5.26,2023,6,2.726942817149671
ORD00247,2022-11-09,CUST3422,Customer_27,West,Electronics,Camera,9,16506.65,-652.49,2022,11,-3.952891713339775
ORD00248,2022-11-07,CUST7832,Customer_386,East,Electronics,Laptop,4,2983.63,-236.01,2022,11,-7.910163123443589
ORD00249,2024-08-04,CUST8958,Customer_345,South,Home & Kitchen,Table,4,6669.78,775.48,2024,8,11.626770298270708
ORD00250,2022-04-03,CUST7649,Customer_369,East,Sports,Football,7,6978.35,296.31,2022,4,4.246132681794407
ORD00251,2022-01-24,CUST3423,Customer_461,West,Clothing,T-Shirt,9,14136.31,215.2,2022,1,1.522320888548709
ORD00252,2022-01-06,CUST7591,Customer_26,East,Clothing,Sweater,7,492.74,57.68,2022,1,11.705970694483906
ORD00253,2022-03-16,CUST1963,Customer_134,West,Clothing,T-Shirt,5,5029.17,953.27,2022,3,18.954817594155696
ORD00254,2024-05-15,CUST4176,Customer_419,East,Electronics,Headphones,9,17413.93,3250.9,2024,5,18.668387894059528
ORD00255,2024-04-02,CUST1268,Customer_61,West,Clothing,Jeans,6,11947.91,3064.5,2024,4,25.64883732803478
ORD00256,2022-07-18,CUST4673,Customer_54,North,Clothing,Jeans,1,275.38,47.64,2022,7,17.299731280412523
ORD00257,2023-03-27,CUST3200,Customer_297,West,Clothing,Jeans,2,677.99,152.73,2023,3,22.52688092744731
ORD00258,2023-02-25,CUST7418,Customer_209,North,Electronics,Laptop,5,2121.05,126.8,2023,2,5.978171188798
ORD00259,2022-04-03,CUST7469,Customer_319,East,Clothing,Jeans,10,5812.68,3.53,2022,4,0.060729302146342125
ORD00260,2024-05-09,CUST1213,Customer_65,East,Sports,Cricket Bat,1,780.78,-2.53,2024,5,-0.32403493941955475
ORD00261,2022-05-23,CUST2693,Customer_344,South,Electronics,Camera,5,8571.36,2444.96,2022,5,28.524761531425586
ORD00262,2024-03-15,CUST4613,Customer_363,West,Clothing,T-Shirt,9,9827.17,-675.78,2024,3,-6.876649126859514
ORD00263,2024-12-21,CUST1311,Customer_105,East,Clothing,Shoes,1,1662.74,17.38,2024,12,1.0452626387769586
ORD00264,2022-09-16,CUST9209,Customer_446,East,Sports,Yoga Mat,10,16529.23,3895.56,2022,9,23.567704000730828
ORD00265,2024-11-11,CUST2782,Customer_295,East,Home & Kitchen,Chair,6,3077.97,15.62,2024,11,0.5074773308381823
ORD00266,2022-02-18,CUST9125,Customer_240,West,Clothing,Shoes,10,17663.22,-2537.46,2022,2,-14.365783815182057
ORD00267,2024-07-03,CUST3262,Customer_293,North,Clothing,Shoes,9,16688.52,3210.12,2024,7,19.235498414478936
ORD00268,2024-03-20,CUST4613,Customer_393,West,Home & Kitchen,Lamp,10,3072.63,-430.62,2024,3,-14.014704015778015
ORD00269,2023-10-27,CUST8599,Customer_56,North,Clothing,Shoes,8,4408.19,747.64,2023,10,16.96024899108251
ORD00270,2022-08-04,CUST5838,Customer_42,East,Sports,Gym Gloves,8,2908.85,-381.39,2022,8,-13.111367035082594
ORD00271,2023-11-12,CUST3424,Customer_281,East,Home & Kitchen,Cookware Set,3,1691.51,177.89,2023,11,10.51663897937346
ORD00272,2024-06-17,CUST8618,Customer_288,South,Clothing,Jacket,6,1118.45,-216.08,2024,6,-19.319594081094372
ORD00273,2022-11-14,CUST4080,Customer_122,South,Sports,Yoga Mat,10,13582.81,3531.88,2022,11,26.00257236904588
ORD00274,2023-09-12,CUST9238,Customer_93,East,Sports,Football,4,1902.28,398.86,2023,9,20.967470614210317
ORD00275,2022-02-03,CUST3103,Customer_380,South,Home & Kitchen,Mixer,5,7616.64,241.27,2022,2,3.167669733635829
ORD00276,2022-01-15,CUST1327,Customer_200,North,Clothing,Jacket,8,5795.25,1139.74,2022,1,19.666796082999007
ORD00277,2023-06-17,CUST9890,Customer_457,South,Home & Kitchen,Lamp,10,13580.19,733.7,2023,6,5.402722642319437
ORD00278,2024-12-12,CUST3559,Customer_169,South,Electronics,Laptop,1,1890.09,10.48,2024,12,0.5544709511187298
ORD00279,2023-10-29,CUST2075,Customer_78,North,Electronics,Tablet,1,1521.66,414.22,2023,10,27.221586951092885
ORD00280,2022-02-26,CUST3491,Customer_452,West,Sports,Cricket Bat,2,3179.59,-48.1,2022,2,-1.5127736594969792
ORD00281,2022-11-01,CUST4610,Customer_332,West,Clothing,Sweater,3,1218.78,63.76,2022,11,5.231460969165887
ORD00282,2024-06-17,CUST8250,Customer_332,West,Clothing,Sweater,8,4340.67,1167.68,2024,6,26.90091621800321
ORD00283,2023-11-05,CUST2992,Customer_188,West,Clothing,Sweater,9,5859.04,-331.32,2023,11,-5.654851306698708
ORD00284,2024-06-22,CUST4737,Customer_152,South,Sports,Yoga Mat,3,1971.91,472.71,2024,6,23.972189400124748
ORD00285,2024-11-03,CUST1120,Customer_22,North,Sports,Gym Gloves,10,11482.29,1099.65,2024,11,9.576922373498666
ORD00286,2024-10-29,CUST3953,Customer_180,South,Clothing,Shoes,3,1839.49,539.84,2024,10,29.347264730985223
ORD00287,2024-04-20,CUST4782,Customer_122,West,Clothing,T-Shirt,3,1256.28,-201.82,2024,4,-16.064889992676793
ORD00288,2023-11-25,CUST9492,Customer_293,West,Home & Kitchen,Mixer,7,7053.02,-860.33,2023,11,-12.198037152879191
ORD00289,2023-09-04,CUST3751,Customer_138,West,Clothing,T-Shirt,2,1201.05,-182.72,2023,9,-15.213354981058242
ORD00290,2024-07-15,CUST9360,Customer_416,West,Electronics,Headphones,7,952.05,268.17,2024,7,28.16763825429337
ORD00291,2024-02-25,CUST4092,Customer_361,North,Clothing,T-Shirt,4,1310.9,35.9,2024,2,2.7385765504615147
ORD00292,2022-09-26,CUST3182,Customer_384,North,Sports,Gym Gloves,3,3134.38,754.13,2022,9,24.059941679056145
ORD00293,2024-07-24,CUST7726,Customer_46,South,Clothing,T-Shirt,5,8238.59,74.15,2024,7,0.9000326512182303
ORD00294,2024-06-06,CUST8629,Customer_422,West,Sports,Gym Gloves,9,15800.71,-3076.27,2024,6,-19.46918840988791
ORD00295,2023-03-27,CUST5599,Customer_375,West,Electronics,Laptop,4,5778.82,751.35,2023,3,13.001789292623755
ORD00296,2023-05-19,CUST6149,Customer_88,South,Home & Kitchen,Cookware Set,1,1907.32,-144.45,2023,5,-7.573453851477466
ORD00297,2023-10-23,CUST8224,Customer_61,West,Clothing,Jacket,4,2368.94,678.37,2023,10,28.63601441995154
ORD00298,2022-04-08,CUST5850,Customer_151,East,Electronics,Headphones,3,3976.44,813.89,2022,4,20.4678053736508
ORD00299,2023-11-09,CUST3616,Customer_294,East,Sports,Yoga Mat,4,4978.42,766.37,2023,11,15.393839812631317
ORD00300,2023-08-09,CUST2398,Customer_100,East,Home & Kitchen,Cookware Set,6,9501.01,-1141.0,2023,8,-12.009249542943328
ORD00301,2023-10-21,CUST7295,Customer_226,West,Sports,Cricket Bat,7,1873.06,-350.07,2023,10,-18.689737648553702
ORD00302,2023-09-10,CUST2530,Customer_330,West,Sports,Tennis Racket,1,1330.55,229.39,2023,9,17.240238998910222
ORD00303,2023-03-06,CUST3075,Customer_248,West,Sports,Gym Gloves,5,8926.62,1498.52,2023,3,16.78709298704325
ORD00304,2024-03-12,CUST2440,Customer_13,East,Sports,Gym Gloves,3,277.7,-23.52,2024,3,-8.469571480014404
ORD00305,2022-08-16,CUST7018,Customer_318,South,Electronics,Tablet,2,2804.51,765.39,2022,8,27.29139849742022
ORD00306,2023-07-04,CUST7473,Customer_490,East,Clothing,Shoes,2,1593.92,-70.94,2023,7,-4.450662517566753
ORD00307,2024-05-13,CUST4894,Customer_348,West,Sports,Football,6,9156.42,-27.61,2024,5,-0.3015370636121978
ORD00308,2022-08-10,CUST1349,Customer_10,South,Sports,Cricket Bat,5,6328.01,258.5,2022,8,4.085012507881625
ORD00309,2022-09-14,CUST3282,Customer_172,East,Clothing,Shoes,5,5174.85,-716.33,2022,9,-13.84252683652666
ORD00310,2022-07-07,CUST4379,Customer_225,South,Sports,Tennis Racket,5,9032.14,-186.09,2022,7,-2.0603090740400396
ORD00311,2022-08-03,CUST4095,Customer_275,North,Clothing,Jacket,5,628.51,-95.89,2022,8,-15.256718270194588
ORD00312,2024-10-26,CUST2782,Customer_442,East,Home & Kitchen,Cookware Set,7,6547.41,-983.37,2024,10,-15.019221340957722
ORD00313,2022-05-20,CUST6266,Customer_154,North,Electronics,Tablet,4,6620.52,-999.35,2022,5,-15.094735760937205
ORD00314,2024-01-26,CUST8520,Customer_434,North,Electronics,Tablet,7,3198.71,-390.34,2024,1,-12.203044352254503
ORD00315,2024-12-12,CUST6089,Customer_180,South,Home & Kitchen,Mixer,7,5685.1,-11.99,2024,12,-0.2109021828991574
ORD00316,2022-08-13,CUST3504,Customer_226,North,Home & Kitchen,Cookware Set,6,3143.24,358.02,2022,8,11.390157926216261
ORD00317,2024-06-18,CUST3890,Customer_397,West,Home & Kitchen,Lamp,6,9544.29,-835.39,2024,6,-8.75277260016198
ORD00318,2022-07-17,CUST2044,Customer_21,South,Clothing,Sweater,2,1318.74,387.92,2022,7,29.41595765655095
ORD00319,2023-07-22,CUST9716,Customer_174,East,Electronics,Mobile,4,1780.7,132.54,2023,7,7.443140338069298
ORD00320,2024-07-02,CUST7716,Customer_49,West,Home & Kitchen,Table,2,1187.51,238.54,2024,7,20.087409790233345
ORD00321,2023-06-22,CUST7417,Customer_346,North,Sports,Tennis Racket,10,4438.23,-384.18,2023,6,-8.656153466584653
ORD00322,2023-10-23,CUST2852,Customer_190,North,Electronics,Camera,4,480.15,33.66,2023,10,7.010309278350515
ORD00323,2023-01-15,CUST6376,Customer_245,South,Clothing,T-Shirt,5,4514.4,-27.36,2023,1,-0.6060606060606061
ORD00324,2022-05-04,CUST4166,Customer_358,West,Electronics,Mobile,8,1664.94,351.91,2022,5,21.136497411318125
ORD00325,2023-02-24,CUST4156,Customer_391,West,Home & Kitchen,Chair,1,907.52,270.24,2023,2,29.777856135401976
ORD00326,2022-09-19,CUST2691,Customer_146,East,Sports,Football,9,6864.37,690.04,2022,9,10.052488429382448
ORD00327,2024-11-29,CUST9758,Customer_267,South,Sports,Football,8,14743.1,1857.83,2024,11,12.601352497100338
ORD00328,2023-12-25,CUST7836,Customer_472,West,Clothing,Sweater,10,2697.37,-393.93,2023,12,-14.60422559752648
ORD00329,2022-02-18,CUST9679,Customer_430,South,Electronics,Laptop,5,5008.59,1042.49,2022,2,20.814041476742958
ORD00330,2024-03-18,CUST9575,Customer_460,West,Electronics,Camera,10,18054.91,1148.66,2024,3,6.362036698050559
ORD00331,2022-08-02,CUST3712,Customer_55,East,Home & Kitchen,Chair,2,655.4,127.63,2022,8,19.473603906011597
ORD00332,2023-02-20,CUST6581,Customer_466,North,Electronics,Mobile,5,5327.34,604.31,2023,2,11.34355982535374
ORD00333,2024-02-27,CUST3708,Customer_242,North,Home & Kitchen,Cookware Set,9,12279.32,-843.02,2024,2,-6.865363880084565
ORD00334,2024-04-25,CUST9083,Customer_291,South,Sports,Football,10,3925.43,141.71,2024,4,3.610050363909177
ORD00335,2024-07-25,CUST7262,Customer_277,West,Clothing,Shoes,5,7571.53,1783.1,2024,7,23.55006187652958
ORD00336,2023-03-08,CUST9347,Customer_421,West,Electronics,Tablet,2,1904.72,297.84,2023,3,15.63694401276828
ORD00337,2023-05-09,CUST1786,Customer_237,East,Clothing,Jeans,1,1933.91,461.91,2023,5,23.884772300675834
ORD00338,2022-03-22,CUST8818,Customer_146,North,Home & Kitchen,Lamp,3,5502.17,131.37,2022,3,2.3876034364623413
ORD00339,2024-12-23,CUST4670,Customer_123,South,Sports,Yoga Mat,1,695.22,163.79,2024,12,23.5594488075717
ORD00340,2024-10-10,CUST3015,Customer_304,East,Sports,Cricket Bat,9,11320.72,1718.03,2024,10,15.175978206333166
ORD00341,2022-03-21,CUST4656,Customer_491,East,Sports,Tennis Racket,6,8787.93,1838.2,2022,3,20.917326378339382
ORD00342,2024-11-18,CUST5050,Customer_491,West,Electronics,Headphones,3,530.68,147.32,2024,11,27.76060902992387
ORD00343,2022-09-20,CUST2841,Customer_346,West,Electronics,Tablet,6,2266.45,283.1,2022,9,12.490899865428315
ORD00344,2023-01-03,CUST3668,Customer_244,North,Sports,Gym Gloves,4,3548.19,-649.52,2023,1,-18.30567134229001
ORD00345,2024-08-28,CUST6926,Customer_141,South,Clothing,T-Shirt,10,3039.78,528.8,2024,8,17.395995762851257
ORD00346,2022-01-02,CUST1685,Customer_293,South,Clothing,Jacket,8,12215.35,-2321.37,2022,1,-19.003712542006575
ORD00347,2022-09-29,CUST4207,Customer_29,North,Sports,Yoga Mat,9,13271.09,-2506.01,2022,9,-18.883226622681335
ORD00348,2022-02-01,CUST2356,Customer_7,West,Home & Kitchen,Cookware Set,8,14622.4,-2322.67,2022,2,-15.884328154064997
ORD00349,2024-08-31,CUST8271,Customer_138,East,Sports,Gym Gloves,2,255.81,-2.74,2024,8,-1.0711074625698762
ORD00350,2024-10-02,CUST7939,Customer_327,South,Electronics,Laptop,3,5753.64,-808.06,2024,10,-14.044326721866504
ORD00351,2024-12-04,CUST1569,Customer_222,East,Home & Kitchen,Lamp,9,15573.87,3891.26,2024,12,24.985825616882636
ORD00352,2024-06-23,CUST7523,Customer_170,South,Home & Kitchen,Table,5,8744.99,145.29,2024,6,1.661408417848391
ORD00353,2024-09-28,CUST7030,Customer_148,West,Home & Kitchen,Cookware Set,10,7680.22,1335.36,2024,9,17.387001934840406
ORD00354,2022-10-12,CUST9400,Customer_82,East,Home & Kitchen,Table,9,13060.19,3765.22,2022,10,28.829749031216235
ORD00355,2024-01-18,CUST2125,Customer_176,North,Home & Kitchen,Mixer,2,1112.51,199.3,2024,1,17.914445712847527
ORD00356,2022-02-17,CUST4011,Customer_370,East,Sports,Gym Gloves,10,6192.21,1729.53,2022,2,27.930738783083907
ORD00357,2022-10-07,CUST3162,Customer_94,East,Sports,Football,6,4579.58,1127.18,2022,10,24.61317413387254
ORD00358,2022-05-11,CUST3365,Customer_381,West,Home & Kitchen,Table,8,13691.87,3110.63,2022,5,22.718810505796505
ORD00359,2023-06-26,CUST1776,Customer_467,West,Electronics,Camera,6,10810.08,-684.86,2023,6,-6.335383271909182
ORD00360,2024-05-12,CUST5684,Customer_347,West,Electronics,Headphones,10,14201.34,842.33,2024,5,5.931341690291198
ORD00361,2024-02-20,CUST8669,Customer_252,North,Electronics,Mobile,7,188.28,0.9,2024,2,0.47801147227533464
ORD00362,2023-11-27,CUST1227,Customer_161,West,Electronics,Tablet,8,6069.12,1583.43,2023,11,26.0899438468839
ORD00363,2023-12-07,CUST5665,Customer_63,West,Clothing,Jeans,9,14442.9,2615.18,2023,12,18.107028366879227
ORD00364,2022-05-27,CUST2265,Customer_177,North,Electronics,Camera,2,1156.29,279.94,2022,5,24.210189485336723
ORD00365,2024-11-22,CUST9646,Customer_74,West,Sports,Gym Gloves,8,7448.08,-514.91,2024,11,-6.91332531336935
ORD00366,2023-06-07,CUST2114,Customer_403,South,Sports,Cricket Bat,6,5695.31,577.88,2023,6,10.146594303031792
ORD00367,2024-03-13,CUST7002,Customer_102,West,Clothing,Jeans,8,478.53,119.83,2024,3,25.041272229536286
ORD00368,2024-12-06,CUST2575,Customer_292,East,Home & Kitchen,Chair,7,10533.82,1659.84,2024,12,15.7572466588569
ORD00369,2024-06-10,CUST2798,Customer_250,North,Sports,Yoga Mat,5,5651.14,820.43,2024,6,14.517955669121626
ORD00370,2022-05-27,CUST9811,Customer_28,North,Home & Kitchen,Chair,9,17890.7,4851.33,2022,5,27.116490690694047
ORD00371,2024-10-26,CUST1825,Customer_314,South,Clothing,Sweater,7,4769.61,315.32,2024,10,6.611022704162394
ORD00372,2023-12-07,CUST3703,Customer_478,East,Sports,Gym Gloves,7,12252.04,466.75,2023,12,3.8095696716628416
ORD00373,2023-10-05,CUST5222,Customer_93,East,Home & Kitchen,Table,7,10925.75,-1755.94,2023,10,-16.07157403381919
ORD00374,2022-02-05,CUST9873,Customer_253,South,Electronics,Headphones,9,7022.83,624.95,2022,2,8.898834230644912
ORD00375,2024-10-31,CUST3519,Customer_315,North,Electronics,Camera,9,13592.84,2865.08,2024,10,21.077861580067154
ORD00376,2023-12-23,CUST3575,Customer_125,South,Electronics,Laptop,3,701.73,-96.24,2023,12,-13.714676585011329
ORD00377,2022-12-23,CUST1544,Customer_294,West,Sports,Gym Gloves,5,436.36,67.83,2022,12,15.544504537537811
ORD00378,2024-03-15,CUST3135,Customer_32,South,Home & Kitchen,Lamp,6,6773.36,1843.88,2024,3,27.222530619958192
ORD00379,2022-12-24,CUST1414,Customer_359,East,Home & Kitchen,Mixer,6,8663.34,-60.66,2022,12,-0.7001918428689166
ORD00380,2022-10-12,CUST6283,Customer_274,North,Clothing,Shoes,6,7689.64,293.22,2022,10,3.813182411660364
ORD00381,2024-02-11,CUST1615,Customer_65,North,Clothing,Jacket,3,1109.06,-102.62,2024,2,-9.25288081799001
ORD00382,2023-12-02,CUST9358,Customer_402,West,Sports,Gym Gloves,3,2083.06,9.15,2023,12,0.4392576306011349
ORD00383,2024-12-04,CUST5771,Customer_15,West,Sports,Yoga Mat,9,366.23,89.72,2024,12,24.49826611692106
ORD00384,2022-12-16,CUST6273,Customer_490,West,Electronics,Camera,7,2096.42,-103.51,2022,12,-4.937464820980528
ORD00385,2024-08-28,CUST7298,Customer_157,East,Clothing,T-Shirt,6,1032.7,32.22,2024,8,3.119976759949646
ORD00386,2022-07-26,CUST8486,Customer_451,East,Sports,Cricket Bat,5,9154.93,-1499.9,2022,7,-16.38352232076051
ORD00387,2022-12-06,CUST6094,Customer_85,East,Electronics,Tablet,6,1119.89,-36.67,2022,12,-3.2744287385368205
ORD00388,2022-02-26,CUST5712,Customer_57,West,Home & Kitchen,Cookware Set,3,4522.83,1315.6,2022,2,29.087982524216034
ORD00389,2022-11-30,CUST2429,Customer_252,South,Sports,Gym Gloves,8,1602.92,-299.91,2022,11,-18.710228832380906
ORD00390,2022-02-20,CUST1275,Customer_279,South,Sports,Tennis Racket,8,12443.74,2846.15,2022,2,22.872142940948624
ORD00391,2024-05-15,CUST5250,Customer_67,West,Electronics,Mobile,4,2980.49,252.77,2024,5,8.480820267808314
ORD00392,2022-04-21,CUST3491,Customer_456,West,Sports,Tennis Racket,6,3710.4,1092.01,2022,4,29.43105864596809
ORD00393,2022-12-13,CUST1143,Customer_367,East,Sports,Tennis Racket,9,11909.7,1761.94,2022,12,14.79415938268806
ORD00394,2023-03-21,CUST5961,Customer_221,South,Electronics,Laptop,9,9963.97,-1163.53,2023,3,-11.677373576997924
ORD00395,2024-09-19,CUST3263,Customer_123,South,Home & Kitchen,Cookware Set,8,2918.77,561.85,2024,9,19.249546898179716
ORD00396,2023-06-17,CUST1130,Customer_373,North,Electronics,Laptop,9,11133.37,-848.06,2023,6,-7.61728030237026
ORD00397,2023-05-06,CUST8962,Customer_331,West,Electronics,Laptop,6,2000.22,58.2,2023,5,2.9096799352071274
ORD00398,2024-05-19,CUST9308,Customer_151,West,Home & Kitchen,Table,5,5063.57,-979.59,2024,5,-19.345837028025684
ORD00399,2024-04-02,CUST9982,Customer_219,East,Sports,Cricket Bat,9,14289.81,-49.25,2024,4,-0.34465118850425586
ORD00400,2022-04-07,CUST5415,Customer_359,East,Clothing,Jeans,5,1077.78,17.3,2022,4,1.6051513295848876
ORD00401,2022-12-25,CUST9719,Customer_459,West,Home & Kitchen,Mixer,2,2236.4,-150.77,2022,12,-6.7416383473439465
ORD00402,2022-08-08,CUST2617,Customer_162,West,Home & Kitchen,Lamp,7,1349.48,-59.03,2022,8,-4.374277499481281
ORD00403,2023-12-21,CUST7279,Customer_304,South,Home & Kitchen,Table,2,259.95,56.89,2023,12,21.884977880361607
ORD00404,2024-05-24,CUST2991,Customer_221,North,Home & Kitchen,Cookware Set,4,3262.92,277.27,2024,5,8.497603373665305
ORD00405,2023-11-24,CUST6564,Customer_23,East,Electronics,Headphones,4,7950.47,1889.09,2023,11,23.760733642162034
